"response_id","tags","num_per_tag"
361514,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
362203,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
362203,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
362693,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
362693,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
364356,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
364356,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
364650,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
364650,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
366356,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
366356,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
367729,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
367729,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
371109,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
371109,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
375676,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
375676,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
375788,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
375788,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
377638,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
378443,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
378443,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
378455,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
378455,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
382602,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
382602,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
382845,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
382845,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
384861,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
384861,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
385051,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
385051,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
387010,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
387010,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
387059,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
387059,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
387434,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
387434,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
387657,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
387657,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
388964,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
389524,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
389524,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
393940,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
393940,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
395641,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
395641,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
396434,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
396434,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
397281,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
397281,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
398317,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
398317,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
398633,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
398633,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
400794,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
400794,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
402838,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
402838,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
403776,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
403776,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
404782,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
404782,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
406446,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
406446,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
407121,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
407121,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
407289,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
407289,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
408274,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
408274,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
412751,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
412751,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
414810,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
414810,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
415366,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
418131,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
418131,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
418272,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
418272,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
418503,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
418684,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
418684,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
419299,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
419299,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
420618,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
420618,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
422016,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
422016,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
422757,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
422757,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
422822,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
423171,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
423171,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
423606,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
423606,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
424702,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
424702,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
424710,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
424710,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
425699,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
425699,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
427115,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
427115,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
430793,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
430793,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
431311,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
431311,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
433498,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
433498,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
438594,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
438594,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
439056,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
439056,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
439811,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
439811,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
442068,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
442068,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
442479,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
442479,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
442503,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
442503,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
443970,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
443970,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
444574,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
444574,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
445483,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
445483,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
445782,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
445782,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
448291,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
448291,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
448568,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
448568,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
449221,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
449221,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
449715,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
449715,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
450481,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
450481,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
451057,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
451057,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
451498,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
451498,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
452888,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
452915,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
452915,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
454676,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
454676,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
454983,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
454983,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
455560,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
455560,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
456033,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
456033,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
457073,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
457073,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
457250,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
457250,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
457595,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
457595,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
457822,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
457822,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
460164,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
460164,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
460267,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
460267,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
460353,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
460353,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
461767,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
461767,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
462508,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
462508,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
463696,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
463696,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
464986,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
464986,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
466338,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
466338,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
466950,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
466950,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
467509,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
467509,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
467755,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
467755,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
468217,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
468217,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
470291,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
470291,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
470646,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
470646,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
471422,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
471422,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
471430,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
471430,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
474677,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
474677,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
477862,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
477862,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
480059,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
480059,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
480575,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
480575,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
483185,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
483185,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
484198,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
484198,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
484746,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
484746,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
485242,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
485242,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
486051,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
486051,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
487078,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
487078,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
491686,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
491686,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
494940,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
494940,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
494955,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
494955,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
496100,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
496100,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
496310,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
496310,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
498198,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
498198,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
498275,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
498275,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
498540,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
498540,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
498968,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
498968,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
500490,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
500490,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
502768,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
502768,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
503053,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
503053,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
505957,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
505957,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
506179,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
506179,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
506863,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
506863,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
507535,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
507535,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
509389,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
509389,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
511713,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
511713,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
514108,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
514108,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
515048,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
515048,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
517523,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
517523,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
518962,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
518962,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
521190,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
521190,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
522264,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
522264,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
522304,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
522304,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
522616,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
522616,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
523346,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
523346,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
524008,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
526027,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
526027,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
526739,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
526739,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
526761,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
526761,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
527708,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
527708,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
529103,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
529103,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
529670,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
529670,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
532268,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
532268,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
535997,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
535997,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
536560,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
536560,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
537649,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
537649,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
539218,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
539218,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
539335,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
539335,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
539609,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
541012,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
541012,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
541302,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
541302,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
541412,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
541412,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
542606,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
542606,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
542808,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
542808,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
544492,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
544492,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
547298,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
547298,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
548880,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
548880,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
549612,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
549612,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
549999,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
549999,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
550905,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
550905,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
551166,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
551166,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
551533,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
551533,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
552229,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
552229,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
553014,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
553014,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
553265,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
553265,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
554717,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
554717,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
555194,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
555194,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
