"id","host","age","protocol","num_lineage_tokens","num_lineage_elements"
328092,"data.usgs.gov","2014-01-01","""FGDC""",180,2
338861,"map.sdsu.edu","2003-01-01","""FGDC""",4,2
347738,"pubs.usgs.gov","2008-01-01","""FGDC""",108,2
374435,"data.fs.usda.gov","2015-01-01","""FGDC""",51,2
198373,"data.usgs.gov","2015-01-01","""FGDC""",86,2
228691,"www.idwr.idaho.gov","2006-01-01","""FGDC""",23,2
710937,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
206442,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
343206,"gstore.unm.edu","2015-01-01","""FGDC""",219,2
535723,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
499576,"walrus.wr.usgs.gov","2003-01-01","""FGDC""",278,2
258069,"data.noaa.gov","2014-01-01","""FGDC""",146,2
548184,"bluehub.jrc.ec.europa.eu","2015-01-01","""FGDC""",2,2
321066,"cloud.insideidaho.org","2014-01-01","""FGDC""",218,2
453261,"www.insideidaho.org","2004-01-01","""FGDC""",4,2
657696,"gstore.unm.edu","2015-01-01","""FGDC""",219,2
541012,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
757069,"walrus.wr.usgs.gov","2003-01-01","""FGDC""",7,2
768657,"oos.soest.hawaii.edu","2015-01-01","""FGDC""",7,2
470646,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",17,2
431561,"water.usgs.gov","2014-01-01","""FGDC""",85,2
730010,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
584219,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
709333,"pubs.usgs.gov","2007-01-01","""FGDC""",30,2
709950,"catalog.data.gov","2006-01-01","""FGDC""",333,2
160635,"catalog.data.gov","2013-01-01","""FGDC""",13,2
750173,"pubs.usgs.gov","2007-01-01","""FGDC""",391,2
472810,"bluehub.jrc.ec.europa.eu","2015-01-01","""FGDC""",2,2
778150,"cugirmetadata.mannlib.cornell.edu","1998-01-01","""FGDC""",95,2
371109,"bluehub.jrc.ec.europa.eu","2015-01-01","""FGDC""",12,2
737410,"catalog.data.gov","2007-01-01","""FGDC""",115,2
639468,"data.noaa.gov","2014-01-01","""FGDC""",423,2
279988,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
739911,"catalog.data.gov","2014-01-01","""FGDC""",4,2
669523,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
617884,"rmgsc.cr.usgs.gov","2011-01-01","""FGDC""",4,2
588813,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
265144,"data.usgs.gov","2014-01-01","""FGDC""",180,2
590673,"pubs.usgs.gov","2007-01-01","""FGDC""",255,2
703407,"neptune.nceas.ucsb.edu","2008-01-01","""FGDC""",4,2
150663,"upwell.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
448410,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
141771,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
795606,"www.landscape.blm.gov","2011-01-01","""FGDC""",279,2
258720,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
411676,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
663562,"water.usgs.gov","2003-01-01","""FGDC""",305,2
808600,"sofia.usgs.gov","2007-01-01","""FGDC""",220,2
367014,"pubs.usgs.gov","2012-01-01","""FGDC""",122,2
366955,"sflwww.er.usgs.gov","2006-01-01","""FGDC""",144,2
157268,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
738319,"data.usgs.gov","2009-01-01","""FGDC""",1852,2
555892,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
153311,"upwell.pfeg.noaa.gov","2015-01-01","""FGDC""",3,2
558169,"www.landscape.blm.gov","2011-01-01","""FGDC""",110,2
708335,"catalog.data.gov","2005-01-01","""FGDC""",684,2
201257,"www.idwr.idaho.gov","2013-01-01","""FGDC""",199,2
743964,"pubs.usgs.gov","2011-01-01","""FGDC""",124,2
201004,"pubs.usgs.gov","2011-01-01","""FGDC""",137,2
477219,"rmgsc.cr.usgs.gov","2009-01-01","""FGDC""",75,2
415991,"woodshole.er.usgs.gov","2006-01-01","""FGDC""",391,2
603131,"upwell.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
232259,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
344216,"coast.noaa.gov","2014-01-01","""FGDC""",95,2
539554,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
645912,"woodshole.er.usgs.gov","2005-01-01","""FGDC""",73,2
788419,"pubs.usgs.gov","2011-01-01","""FGDC""",120,2
650638,"woodshole.er.usgs.gov","2008-01-01","""FGDC""",51,2
752493,"www.idwr.idaho.gov","2006-01-01","""FGDC""",72,2
166735,"walrus.wr.usgs.gov","2003-01-01","""FGDC""",247,2
212135,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
733192,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
354458,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
522810,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
678010,"pubs.usgs.gov","2010-01-01","""FGDC""",1003,2
645743,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
544492,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
415366,"catalog.data.gov","2012-01-01","""FGDC""",382,2
631360,"pubs.usgs.gov","2011-01-01","""FGDC""",124,2
483630,"gstore.unm.edu","2015-01-01","""FGDC""",219,2
713735,"catalog.data.gov","2003-01-01","""FGDC""",276,2
700084,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
480575,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",7,2
308111,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
294558,"catalog.data.gov","1998-01-01","""FGDC""",95,2
411235,"mslapps.mt.gov","2015-01-01","""FGDC""",79,2
525194,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
599119,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
653537,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
406259,"data.usgs.gov","2011-01-01","""FGDC""",91,2
804739,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
227368,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
179880,"pubs.usgs.gov","2008-01-01","""FGDC""",111,2
301545,"catalog.data.gov","2030-01-01","""FGDC""",967,2
757910,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
696060,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
328328,"www.landscape.blm.gov","2011-01-01","""FGDC""",30,2
576500,"pubs.usgs.gov","2009-01-01","""FGDC""",124,2
608081,"data.usgs.gov","2014-01-01","""FGDC""",180,2
185391,"data.boisestate.edu","2012-01-01","""FGDC""",271,2
367302,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
550409,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
660935,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
170223,"mrdata.usgs.gov","2014-01-01","""FGDC""",229,2
650775,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
550666,"www.idwr.idaho.gov","2004-01-01","""FGDC""",468,2
239219,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
579741,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
754735,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",6,2
679249,"pubs.usgs.gov","2007-01-01","""FGDC""",35,2
621226,"coast.noaa.gov","2008-01-01","""FGDC""",715,2
460681,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
162500,"data.usgs.gov","2014-01-01","""FGDC""",180,2
493110,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
318950,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
428921,"data.usgs.gov","2014-01-01","""FGDC""",70,2
183692,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
302823,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
215317,"pubs.usgs.gov","2011-01-01","""FGDC""",138,2
495837,"cugirmetadata.mannlib.cornell.edu","1998-01-01","""FGDC""",95,2
808414,"pubs.usgs.gov","2009-01-01","""FGDC""",111,2
742796,"coast.noaa.gov","2011-01-01","""FGDC""",541,2
522531,"www.idwr.idaho.gov","2004-01-01","""FGDC""",13,2
138998,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
299947,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
676780,"www.coris.noaa.gov","2010-01-01","""FGDC""",417,2
565492,"www.idwr.idaho.gov","2006-01-01","""FGDC""",16,2
571469,"maps.indiana.edu","2004-01-01","""FGDC""",102,2
793205,"pubs.usgs.gov","2011-01-01","""FGDC""",137,2
639935,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
786265,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
550180,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
253279,"pubs.usgs.gov","2012-01-01","""FGDC""",123,2
468425,"www.cob.org","2012-01-01","""FGDC""",4,2
573944,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
226693,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
597976,"pubs.usgs.gov","2009-01-01","""FGDC""",111,2
699674,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
400440,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
742110,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",6,2
345837,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
209867,"pubs.usgs.gov","2011-01-01","""FGDC""",124,2
754320,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
186164,"data.usgs.gov","2011-01-01","""FGDC""",31,2
461670,"www.fgdl.org","2007-01-01","""FGDC""",157,2
365275,"pubs.usgs.gov","2011-01-01","""FGDC""",120,2
660785,"map.sdsu.edu","2003-01-01","""FGDC""",9,2
678701,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
391769,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
185253,"pubs.usgs.gov","2008-01-01","""FGDC""",111,2
240953,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
277976,"catalog.data.gov","2006-01-01","""FGDC""",144,2
590238,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
356497,"mrdata.usgs.gov","2014-01-01","""FGDC""",146,2
205035,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",7,2
815172,"www.fgdl.org","2005-01-01","""FGDC""",108,2
755479,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",7,2
676511,"www.idwr.idaho.gov","2003-01-01","""FGDC""",893,2
692355,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
608218,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
633529,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",7,2
457242,"pubs.usgs.gov","2009-01-01","""FGDC""",124,2
705040,"www.idwr.idaho.gov","2009-01-01","""FGDC""",72,2
241568,"upwell.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
789162,"catalog.data.gov","1998-01-01","""FGDC""",95,2
145922,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
430398,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
660216,"bluehub.jrc.ec.europa.eu","2015-01-01","""FGDC""",3,2
327445,"catalog.data.gov","2015-01-01","""FGDC""",156,2
746667,"coast.noaa.gov","2010-01-01","""FGDC""",476,2
621450,"www.coris.noaa.gov","2015-01-01","""FGDC""",1037,2
592334,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
145472,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
413179,"map.sdsu.edu","2003-01-01","""FGDC""",4,2
176632,"gisdata.nd.gov","2011-01-01","""FGDC""",792,2
210827,"catalog.data.gov","2012-01-01","""FGDC""",555,2
447870,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
274106,"coast.noaa.gov","2015-01-01","""FGDC""",37,2
794685,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
175699,"catalog.data.gov","2007-01-01","""FGDC""",111,2
205869,"pubs.usgs.gov","2008-01-01","""FGDC""",111,2
303434,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
689757,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
155781,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
566262,"pubs.usgs.gov","2009-01-01","""FGDC""",122,2
491664,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
566785,"pubs.usgs.gov","2009-01-01","""FGDC""",122,2
512811,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
642230,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
285609,"pubs.usgs.gov","2012-01-01","""FGDC""",123,2
621901,"data.usgs.gov","2011-01-01","""FGDC""",198,2
419392,"www.landscape.blm.gov","2012-01-01","""FGDC""",42,2
718964,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",17,2
318499,"pubs.usgs.gov","2007-01-01","""FGDC""",264,2
365040,"www.landscape.blm.gov","2012-01-01","""FGDC""",42,2
664866,"coast.noaa.gov","2015-01-01","""FGDC""",579,2
746610,"www.fgdl.org","2008-01-01","""FGDC""",125,2
230792,"catalog.data.gov","2006-01-01","""FGDC""",967,2
585692,"nc.water.usgs.gov","2009-01-01","""FGDC""",53,2
203066,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
613417,"catalog.data.gov","2007-01-01","""FGDC""",172,2
292605,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
299774,"pubs.usgs.gov","2008-01-01","""FGDC""",111,2
624834,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
463696,"oos.soest.hawaii.edu","2015-01-01","""FGDC""",7,2
555858,"catalog.data.gov","1998-01-01","""FGDC""",95,2
356077,"walrus.wr.usgs.gov","2003-01-01","""FGDC""",102,2
175878,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
332832,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
353520,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
594307,"upwell.pfeg.noaa.gov","2015-01-01","""FGDC""",3,2
774941,"www.coris.noaa.gov","2015-01-01","""FGDC""",435,2
813713,"woodshole.er.usgs.gov","2007-01-01","""FGDC""",321,2
249100,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
267701,"pubs.usgs.gov","2007-01-01","""FGDC""",35,2
444673,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
772745,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
359768,"data.usgs.gov","2014-01-01","""FGDC""",180,2
602217,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
386570,"www.idwr.idaho.gov","2006-01-01","""FGDC""",72,2
257274,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
465679,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
387076,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
542791,"pubs.usgs.gov","2011-01-01","""FGDC""",120,2
213516,"data.boisestate.edu","2012-01-01","""FGDC""",34,2
662192,"www.idaholidar.org","2012-01-01","""FGDC""",34,2
368327,"pubs.usgs.gov","2011-01-01","""FGDC""",47,2
811852,"pubs.usgs.gov","2007-01-01","""FGDC""",292,2
608227,"www.coris.noaa.gov","2015-01-01","""FGDC""",471,2
794725,"www.idwr.idaho.gov","2005-01-01","""FGDC""",4,2
642144,"coast.noaa.gov","2014-01-01","""FGDC""",510,2
498572,"coast.noaa.gov","2013-01-01","""FGDC""",946,2
151981,"coast.noaa.gov","2015-01-01","""FGDC""",517,2
772902,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
143317,"mrdata.usgs.gov","2014-01-01","""FGDC""",229,2
271273,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
596883,"coast.noaa.gov","2008-01-01","""FGDC""",715,2
719119,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
740962,"www.landscape.blm.gov","2011-01-01","""FGDC""",13,2
234953,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
537082,"woodshole.er.usgs.gov","2005-01-01","""FGDC""",69,2
541412,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",6,2
255424,"catalog.data.gov","2005-01-01","""FGDC""",697,2
472484,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
293057,"www.idwr.idaho.gov","2006-01-01","""FGDC""",72,2
751079,"pubs.usgs.gov","2006-01-01","""FGDC""",40,2
491798,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
743251,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
586973,"pubs.usgs.gov","2009-01-01","""FGDC""",122,2
487477,"gstore.unm.edu","2015-01-01","""FGDC""",217,2
445221,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
195958,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
714230,"data.usgs.gov","2015-01-01","""FGDC""",32,2
661770,"data.usgs.gov","2015-01-01","""FGDC""",19,2
685122,"www.srs.fs.usda.gov","2004-01-01","""FGDC""",146,2
325523,"www.idwr.idaho.gov","2006-01-01","""FGDC""",16,2
638027,"cloud.insideidaho.org","2013-01-01","""FGDC""",187,2
433189,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
655328,"www.granit.sr.unh.edu","2005-01-01","""FGDC""",632,2
557689,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
634988,"catalog.data.gov","2005-01-01","""FGDC""",684,2
689400,"pubs.usgs.gov","2012-01-01","""FGDC""",122,2
706559,"coast.noaa.gov","2015-01-01","""FGDC""",517,2
327273,"www.cteco.uconn.edu","2011-01-01","""FGDC""",423,2
586930,"data.usgs.gov","2011-01-01","""FGDC""",198,2
480059,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
237277,"water.usgs.gov","2004-01-01","""FGDC""",579,2
250085,"pubs.usgs.gov","2011-01-01","""FGDC""",131,2
397516,"catalog.data.gov","2007-01-01","""FGDC""",440,2
590827,"ecowatch.ncddc.noaa.gov","2015-01-01","""FGDC""",6,2
795128,"pubs.usgs.gov","2014-01-01","""FGDC""",468,2
367591,"pubs.usgs.gov","2011-01-01","""FGDC""",137,2
657354,"www.landscape.blm.gov","2011-01-01","""FGDC""",1658,2
513356,"geoportal.utc.edu","2005-01-01","""FGDC""",810,2
405022,"catalog.data.gov","2007-01-01","""FGDC""",141,2
240392,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
283725,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
379365,"woodshole.er.usgs.gov","2007-01-01","""FGDC""",65,2
580084,"catalog.data.gov","1998-01-01","""FGDC""",242,2
350468,"nrdata.nps.gov","2010-01-01","""FGDC""",324,2
363839,"coast.noaa.gov","2013-01-01","""FGDC""",696,2
522483,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
526726,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
265600,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
709889,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
536125,"www.coris.noaa.gov","2014-01-01","""FGDC""",194,2
389777,"www.idwr.idaho.gov","2004-01-01","""FGDC""",365,2
763089,"www.landscape.blm.gov","2011-01-01","""FGDC""",83,2
280681,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
354364,"gstore.unm.edu","2015-01-01","""FGDC""",94,2
297680,"coast.noaa.gov","2003-01-01","""FGDC""",94,2
758742,"www.coris.noaa.gov","2015-01-01","""FGDC""",494,2
357930,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
232524,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
800613,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
408598,"woodshole.er.usgs.gov","2008-01-01","""FGDC""",135,2
139800,"www.idwr.idaho.gov","2004-01-01","""FGDC""",340,2
392459,"www.idwr.idaho.gov","2004-01-01","""FGDC""",21,2
766063,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
603833,"cugirmetadata.mannlib.cornell.edu","1998-01-01","""FGDC""",95,2
455225,"dot.ca.gov","2009-01-01","""FGDC""",14,2
238346,"walrus.wr.usgs.gov","2003-01-01","""FGDC""",258,2
281382,"pubs.usgs.gov","2011-01-01","""FGDC""",138,2
499343,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
740920,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
274976,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
739228,"pubs.usgs.gov","2006-01-01","""FGDC""",30,2
143508,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
289799,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
485902,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
796845,"www.coris.noaa.gov","2014-01-01","""FGDC""",321,2
567532,"coast.noaa.gov","2015-01-01","""FGDC""",301,2
616675,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
688695,"water.usgs.gov","2009-01-01","""FGDC""",347,2
775501,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
547394,"pubs.usgs.gov","2007-01-01","""FGDC""",34,2
502840,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
521851,"gisdata.nd.gov","2015-01-01","""FGDC""",707,2
634136,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
451681,"catalog.data.gov","2012-01-01","""FGDC""",4,2
486177,"www.fgdl.org","2012-01-01","""FGDC""",178,2
601182,"mrdata.usgs.gov","2014-01-01","""FGDC""",180,2
480409,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
429700,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
221577,"catalog.data.gov","2011-01-01","""FGDC""",122,2
287001,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
334896,"www.fgdl.org","2008-01-01","""FGDC""",91,2
567212,"www.fgdl.org","2006-01-01","""FGDC""",57,2
348990,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
711135,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
234191,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
533187,"www.coris.noaa.gov","2014-01-01","""FGDC""",419,2
679353,"pubs.usgs.gov","2012-01-01","""FGDC""",122,2
232294,"data.usgs.gov","2014-01-01","""FGDC""",180,2
430621,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
247481,"pubs.usgs.gov","2009-01-01","""FGDC""",122,2
472139,"water.usgs.gov","2011-01-01","""FGDC""",231,2
210477,"gstore.unm.edu","2015-01-01","""FGDC""",94,2
509389,"oos.soest.hawaii.edu","2015-01-01","""FGDC""",17,2
521953,"pubs.usgs.gov","2011-01-01","""FGDC""",124,2
413554,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
528267,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
173453,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
162477,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
329666,"pubs.usgs.gov","2007-01-01","""FGDC""",244,2
722247,"coast.noaa.gov","2009-01-01","""FGDC""",435,2
154731,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
363055,"rmgsc.cr.usgs.gov","2011-01-01","""FGDC""",4,2
593966,"pubs.usgs.gov","2014-01-01","""FGDC""",209,2
686186,"mrdata.usgs.gov","2014-01-01","""FGDC""",70,2
519652,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
555971,"oos.soest.hawaii.edu","2015-01-01","""FGDC""",7,2
789708,"coast.noaa.gov","2009-01-01","""FGDC""",433,2
431215,"cteco.uconn.edu","2012-01-01","""FGDC""",174,2
318265,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
573776,"coast.noaa.gov","2009-01-01","""FGDC""",469,2
574666,"www.landscape.blm.gov","2011-01-01","""FGDC""",701,2
709954,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
523649,"maps.indiana.edu","2012-01-01","""FGDC""",114,2
328366,"pubs.usgs.gov","2013-01-01","""FGDC""",454,2
240659,"catalog.data.gov","2012-01-01","""FGDC""",382,2
325348,"catalog.data.gov","2012-01-01","""FGDC""",382,2
610465,"gstore.unm.edu","2015-01-01","""FGDC""",120,2
800209,"pubs.usgs.gov","2008-01-01","""FGDC""",117,2
383391,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
498420,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
534672,"www.sofia.usgs.gov","2006-01-01","""FGDC""",144,2
488767,"dot.ca.gov","2009-01-01","""FGDC""",14,2
489396,"mrdata.usgs.gov","2014-01-01","""FGDC""",187,2
559783,"data.usgs.gov","2014-01-01","""FGDC""",180,2
555426,"pubs.usgs.gov","2009-01-01","""FGDC""",111,2
319105,"catalog.data.gov","1998-01-01","""FGDC""",95,2
738115,"pubs.usgs.gov","2008-01-01","""FGDC""",110,2
778265,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
382624,"mslapps.mt.gov","2015-01-01","""FGDC""",79,2
686078,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
566974,"pubs.usgs.gov","2009-01-01","""FGDC""",124,2
752596,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
634636,"catalog.data.gov","1998-01-01","""FGDC""",95,2
788503,"catalog.data.gov","2012-01-01","""FGDC""",645,2
416869,"woodshole.er.usgs.gov","2007-01-01","""FGDC""",149,2
318107,"data.a2gov.org","2011-01-01","""FGDC""",4,2
604698,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
781979,"oos.soest.hawaii.edu","2015-01-01","""FGDC""",7,2
312820,"gstore.unm.edu","2015-01-01","""FGDC""",219,2
553689,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
407315,"www.landscape.blm.gov","2011-01-01","""FGDC""",23,2
801987,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
433955,"coast.noaa.gov","2015-01-01","""FGDC""",258,2
778603,"woodshole.er.usgs.gov","2007-01-01","""FGDC""",123,2
730072,"upwell.pfeg.noaa.gov","2015-01-01","""FGDC""",15,2
499751,"pubs.usgs.gov","2010-01-01","""FGDC""",124,2
461425,"gstore.unm.edu","2015-01-01","""FGDC""",214,2
534922,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
474360,"pubs.usgs.gov","2008-01-01","""FGDC""",110,2
560402,"water.usgs.gov","2010-01-01","""FGDC""",520,2
814627,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
446668,"pubs.usgs.gov","2011-01-01","""FGDC""",122,2
299305,"mrdata.usgs.gov","2014-01-01","""FGDC""",231,2
304888,"data.usgs.gov","2015-01-01","""FGDC""",330,2
323541,"coast.noaa.gov","2010-01-01","""FGDC""",796,2
593702,"coastwatch.pfeg.noaa.gov","2015-01-01","""FGDC""",12,2
271562,"dot.ca.gov","2010-01-01","""FGDC""",49,2
574735,"oos.soest.hawaii.edu","2015-01-01","""FGDC""",7,2
389037,"pubs.usgs.gov","2008-01-01","""FGDC""",124,2
268667,"catalog.data.gov","2013-01-01","""FGDC""",4,2
153982,"www.landscape.blm.gov","2011-01-01","""FGDC""",25,2
669905,"pubs.usgs.gov","2011-01-01","""FGDC""",124,2
176619,"water.usgs.gov","2010-01-01","""FGDC""",58,2
217096,"mrdata.usgs.gov","2014-01-01","""FGDC""",69,2
596284,"mrdata.usgs.gov","2014-01-01","""FGDC""",229,2
633444,"pubs.usgs.gov","2011-01-01","""FGDC""",123,2
382527,"map.sdsu.edu","2003-01-01","""FGDC""",4,2
292056,"pubs.usgs.gov","2009-01-01","""FGDC""",111,2
147637,"water.usgs.gov","2004-01-01","""FGDC""",20,2
491088,"pubs.usgs.gov","2013-01-01","""FGDC""",347,2
